title,institution,place,description,source_number,source_url,image_url,lat,lon,license,author,date
"Bergen, Rothaugen skole (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_03_0185.jpg,URN:NBN:no-RAKV_arkiv_9F187B83E335492C A5456422A617CB3F,http://www.knreise.no/img/riksantikvaren/T248_03_0185.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Rothaugen skole (Bergen)",Riksantikvaren,Bergen,Bergen. Rothaugen skole,T248_03_0187.jpg,URN:NBN:no-RAKV_arkiv_FA6AD81686B543F5 A8215CE55A7C0083,http://www.knreise.no/img/riksantikvaren/T248_03_0187.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bergen (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen.Tyskebryggen.,T248_03_0188.jpg,URN:NBN:no-RAKV_arkiv_3EC4FB07F07947FD 9A9887DC9A7F7167,http://www.knreise.no/img/riksantikvaren/T248_03_0188.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen (Parkveien 4-8, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0193.jpg,URN:NBN:no-RAKV_arkiv_13DAC378CD874302 AA2655C791A041B5,http://www.knreise.no/img/riksantikvaren/T248_03_0193.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1898
"Bergen (Parkveien 4-8, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0194.jpg,URN:NBN:no-RAKV_arkiv_A5CF68E85E3B419C BBF48E287B469BD8,http://www.knreise.no/img/riksantikvaren/T248_03_0194.jpg,,,http://creativecommons.org/licenses/by/4.0/,Eberhard B. Oppi,Ukjent dato
"Bergen (Parkveien, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0195.jpg,URN:NBN:no-RAKV_arkiv_51D4C60FCAFF4621 9F23BE4304A8F889,http://www.knreise.no/img/riksantikvaren/T248_03_0195.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Bryggen (Bergen)",Riksantikvaren,Bergen,Bergen. Tyskebryggen,T248_03_0196.jpg,URN:NBN:no-RAKV_arkiv_CA925C98E9734875 A051EFDBA71F18E2,http://www.knreise.no/img/riksantikvaren/T248_03_0196.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1909
"Bergen (Parkveien, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0197.jpg,URN:NBN:no-RAKV_arkiv_21CA07A8AF2A41FA B2684E2965F3C7DA,http://www.knreise.no/img/riksantikvaren/T248_03_0197.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen (Parkveien, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0198.jpg,URN:NBN:no-RAKV_arkiv_BA6582104DAB4283 AFA30B929B6C22A1,http://www.knreise.no/img/riksantikvaren/T248_03_0198.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen (Parkveien, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0199.jpg,URN:NBN:no-RAKV_arkiv_FC095B008F1F456B 8F748B0534664BD3,http://www.knreise.no/img/riksantikvaren/T248_03_0199.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen (Parkveien, Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_03_0200.jpg,URN:NBN:no-RAKV_arkiv_849F81E6BFE943C0 9E0130A2C69940FF,http://www.knreise.no/img/riksantikvaren/T248_03_0200.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Permanenten, kunstindustrimuseum (Bergen)",Riksantikvaren,Bergen,Den permanente udstilling,T248_03_0201.jpg,URN:NBN:no-RAKV_arkiv_E44793F331AF455B 89916F5BC88709E2,http://www.knreise.no/img/riksantikvaren/T248_03_0201.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1907
"Bergen, Permanenten, kunstindustrimuseum (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen. Byparken.,T248_03_0202.jpg,URN:NBN:no-RAKV_arkiv_E9242E33A5EB4934 A93EF6AA096BF622,http://www.knreise.no/img/riksantikvaren/T248_03_0202.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Permanenten, kunstindustrimuseum (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen. Den permanente utstilling,T248_03_0203.jpg,URN:NBN:no-RAKV_arkiv_6D5E92B642A54B42 824CBF549FDA1CD7,http://www.knreise.no/img/riksantikvaren/T248_03_0203.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Ole Bulls plass, Holdts hotell (Bergen)",Riksantikvaren,Bergen,Hjørnet ved Veiten/Engen,T248_03_0204.jpg,URN:NBN:no-RAKV_arkiv_2EAEC326B70C4E3E 9E75490C541E1F2F,http://www.knreise.no/img/riksantikvaren/T248_03_0204.jpg,,,http://creativecommons.org/licenses/by/4.0/,Herman Christian Neupert,Ukjent dato
"Bergen, Ole Bulls plass, Holdts hotell (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Hjørnet ved Veiten/Engen,T248_03_0205.jpg,URN:NBN:no-RAKV_arkiv_F32D6BA25F564B28 ABFAC35C250B55AC,http://www.knreise.no/img/riksantikvaren/T248_03_0205.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1909
"Bergen, Ole Bulls plass, Holdts hotell (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Hjørnet ved Veiten/Engen,T248_03_0206.jpg,URN:NBN:no-RAKV_arkiv_EE24E6BD69324765 BD56472C21D9A925,http://www.knreise.no/img/riksantikvaren/T248_03_0206.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Bryggen (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen. Parti fra Tyskebryggen.,T248_03_0208.jpg,URN:NBN:no-RAKV_arkiv_B9D2E825A05A42B4 BA68B5781C19E0EE,http://www.knreise.no/img/riksantikvaren/T248_03_0208.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1909
"Bergen, Logegaten (Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0215.jpg,URN:NBN:no-RAKV_arkiv_E076B5A6594D4EF8 96D5CA4C0DEDF85C,http://www.knreise.no/img/riksantikvaren/T248_03_0215.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Logegaten (Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0216.jpg,URN:NBN:no-RAKV_arkiv_90D3C3A361DF4D08 85B3A45439C41BEE,http://www.knreise.no/img/riksantikvaren/T248_03_0216.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Logegaten (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen - Holdts Hotel,T248_03_0217.jpg,URN:NBN:no-RAKV_arkiv_4F2AB82FFDAC4C8A AEC563DB7608D614,http://www.knreise.no/img/riksantikvaren/T248_03_0217.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Bryggen (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen. Tyskebryggen.,T248_03_0218.jpg,URN:NBN:no-RAKV_arkiv_AD69E14C78224A0C 992B462A6A8C9E28,http://www.knreise.no/img/riksantikvaren/T248_03_0218.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1909
Bergen (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen. Parti ved lille Lungegaardsvand.,T248_03_0219.jpg,URN:NBN:no-RAKV_arkiv_FD3D34F8E92A467C A5090E86CC106A3B,http://www.knreise.no/img/riksantikvaren/T248_03_0219.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bergen (Bergen),Riksantikvaren,Bergen,Bergen. Parti ved lille Lungegaardsvand.,T248_03_0220.jpg,URN:NBN:no-RAKV_arkiv_FEE2D1DD89C24E59 A8E0EC77A1E3911A,http://www.knreise.no/img/riksantikvaren/T248_03_0220.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bergen (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen. Kaigaten,T248_03_0221.jpg,URN:NBN:no-RAKV_arkiv_F4D52615970D4B36 B6C1C93A41CBB838,http://www.knreise.no/img/riksantikvaren/T248_03_0221.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bergen (Bergen),Riksantikvaren,Bergen,Bergen. Parti ved lille Lungegaardsvand.,T248_03_0222.jpg,URN:NBN:no-RAKV_arkiv_004F19342D98445D 9EA229FE04796E69,http://www.knreise.no/img/riksantikvaren/T248_03_0222.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1926
"Nykirken, Bergen (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_03_0223.jpg,URN:NBN:no-RAKV_arkiv_45530B4B91CF445E 92A4D5E17F0DFE97,http://www.knreise.no/img/riksantikvaren/T248_03_0223.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bergen (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_03_0224.jpg,URN:NBN:no-RAKV_arkiv_DF514F6FBE714615 839B4DB5C995E9CA,http://www.knreise.no/img/riksantikvaren/T248_03_0224.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bergen (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beskrivelse mangler,T248_03_0225.jpg,URN:NBN:no-RAKV_arkiv_D90E96DA45684696 8278ACE84428A9DB,http://www.knreise.no/img/riksantikvaren/T248_03_0225.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Bryggen (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beregen. Tyskebryggen.,T248_03_0230.jpg,URN:NBN:no-RAKV_arkiv_0D74824D3C9D4598 91A1D9EE538C8970,http://www.knreise.no/img/riksantikvaren/T248_03_0230.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1909
"Bergen, Bryggen (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Beregen. Tyskebryggens nyere del.,T248_03_0239.jpg,URN:NBN:no-RAKV_arkiv_3B6F8008305E4B77 B9AB8B454925C384,http://www.knreise.no/img/riksantikvaren/T248_03_0239.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1909
"Bergen, Den Nationale scene (Bergen)",Riksantikvaren,Bergen,Bergen. Teatret med Bjørnson statuen.,T248_03_0240.jpg,URN:NBN:no-RAKV_arkiv_1D66DBBDACC7425D BF4576C44002479D,http://www.knreise.no/img/riksantikvaren/T248_03_0240.jpg,,,http://creativecommons.org/licenses/by/4.0/,Eberhard B. Oppi,Ukjent dato
"Bergen, Den Nationale scene (Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0241.jpg,URN:NBN:no-RAKV_arkiv_04E7E26F15514EC1 BFD688B3FDA5A2A6,http://www.knreise.no/img/riksantikvaren/T248_03_0241.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Den Nationale scene (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen teatret,T248_03_0242.jpg,URN:NBN:no-RAKV_arkiv_99725FFB2D1248E1 A1F7EE7EC5557E3F,http://www.knreise.no/img/riksantikvaren/T248_03_0242.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Den Nationale scene (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen Theatret,T248_03_0243.jpg,URN:NBN:no-RAKV_arkiv_35F118D315EF4B7F 919F4FF109142B03,http://www.knreise.no/img/riksantikvaren/T248_03_0243.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bergen (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen - Christies Gade,T248_03_0251.jpg,URN:NBN:no-RAKV_arkiv_FC1D51797C4C4C24 B0555B57DA3E5E77,http://www.knreise.no/img/riksantikvaren/T248_03_0251.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1909
Bergen (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen. Byparken. 0147,T248_03_0252.jpg,URN:NBN:no-RAKV_arkiv_B1E3EEFA00C94029 B836B76C1DABFBC7,http://www.knreise.no/img/riksantikvaren/T248_03_0252.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Bryggen (Bergen)",Riksantikvaren,Bergen,Bergen. Tyskebryggen.,T248_03_0269.jpg,URN:NBN:no-RAKV_arkiv_6D8E5DE74C6A4CA5 8D60683C993FC9E1,http://www.knreise.no/img/riksantikvaren/T248_03_0269.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Bryggen (Bergen)",Riksantikvaren,Bergen,Bergen. Tyskebryggen.,T248_03_0270.jpg,URN:NBN:no-RAKV_arkiv_EB35AD0FF3CC4C17 8CD80A30D158255F,http://www.knreise.no/img/riksantikvaren/T248_03_0270.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Bryggen (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen. Parti fra Tyskebryggen.,T248_03_0271.jpg,URN:NBN:no-RAKV_arkiv_6F97396176504B90 A5DDF4C7B39EE3E7,http://www.knreise.no/img/riksantikvaren/T248_03_0271.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Bergen, Bryggen (Bergen)",Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,Bergen. Parti fra Tyskebryggen.,T248_03_0272.jpg,URN:NBN:no-RAKV_arkiv_38E286DE38244BC3 AA83F25073267968,http://www.knreise.no/img/riksantikvaren/T248_03_0272.jpg,,,http://creativecommons.org/licenses/by/4.0/,Hermann Christian Neupert,Ukjent dato
Bergen (Bergen),Riksantikvaren/Nasjonalbiblioteket - Mittet,Bergen,333 Bergen theatret.,T248_03_0273.jpg,URN:NBN:no-RAKV_arkiv_39814E5769C5438D ABBF324315C20B16,http://www.knreise.no/img/riksantikvaren/T248_03_0273.jpg,,,http://creativecommons.org/licenses/by/4.0/,Axel Lindahl,1/1/1913
Bergen domkirke (Bergen),Riksantikvaren,Bergen,Domkirken og Latinskolen.Bergen.,T248_03_0282.jpg,URN:NBN:no-RAKV_arkiv_F75183452A134D8B A6CF9612A3024E79,http://www.knreise.no/img/riksantikvaren/T248_03_0282.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bergen (Bergen),Riksantikvaren,Bergen,Domkirken og Latinskolen.Bergen.,T248_03_0283.jpg,URN:NBN:no-RAKV_arkiv_4276D0D9470240D2 99CC8C56254D753F,http://www.knreise.no/img/riksantikvaren/T248_03_0283.jpg,,,http://creativecommons.org/licenses/by/4.0/,Anders Beer Wilse,Ukjent dato
Bergen domkirke (Bergen),Riksantikvaren,Bergen,Bergen. Domkirken.,T248_03_0284.jpg,URN:NBN:no-RAKV_arkiv_6E0EE7242D604C21 A884F9E49FDE8BAD,http://www.knreise.no/img/riksantikvaren/T248_03_0284.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bergen domkirke (Bergen),Riksantikvaren,Bergen,"Bergen o,38. Domkirken og Latinskolen i 70-aarene.",T248_03_0285.jpg,URN:NBN:no-RAKV_arkiv_E71A6F837F83404B 8F545AECDE5A5048,http://www.knreise.no/img/riksantikvaren/T248_03_0285.jpg,,,http://creativecommons.org/licenses/by/4.0/,Knud Knudsen,Ukjent dato
Bergen (Bergen),Riksantikvaren,Bergen,Bergen - Byporten,T248_03_0286.jpg,URN:NBN:no-RAKV_arkiv_FABC5D6A65A14B97 80ADF5642DFE07AC,http://www.knreise.no/img/riksantikvaren/T248_03_0286.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1909
Bergen domkirke (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0287.jpg,URN:NBN:no-RAKV_arkiv_272AB50A1EE54E4B BACA30DD751AD531,http://www.knreise.no/img/riksantikvaren/T248_03_0287.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
Bergen domkirke (Bergen),Riksantikvaren,Bergen,Bergen.Domkirken og Katgedralskolen.,T248_03_0288.jpg,URN:NBN:no-RAKV_arkiv_9A569C6516854225 9F4687754962A09D,http://www.knreise.no/img/riksantikvaren/T248_03_0288.jpg,,,http://creativecommons.org/licenses/by/4.0/,Eberhard B. Oppi,Ukjent dato
Bergen (Bergen),Riksantikvaren,Bergen,Bergen Hotel 21,T248_03_0292.jpg,URN:NBN:no-RAKV_arkiv_2FD71807663F4388 BAEE4C85CE7D67E2,http://www.knreise.no/img/riksantikvaren/T248_03_0292.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1909
Bergen (Bergen),Riksantikvaren,Bergen,Bergen - Nybygninger paa Sydnæspladsen,T248_03_0293.jpg,URN:NBN:no-RAKV_arkiv_EFF6364912804621 A30FEF4B1DEEC1D6,http://www.knreise.no/img/riksantikvaren/T248_03_0293.jpg,,,http://creativecommons.org/licenses/by/4.0/,Olaf Andreas Svanøe,1/1/1905
Johanneskirken (Bergen),Riksantikvaren,Bergen,"Bergen, Torvgt. Johanneskirken 22",T248_03_0296.jpg,URN:NBN:no-RAKV_arkiv_DE413BC5E05A4459 8214C82BC59FD546,http://www.knreise.no/img/riksantikvaren/T248_03_0296.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,1/1/1909
Markiakirken (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0301.jpg,URN:NBN:no-RAKV_arkiv_2E0308B8FBCB4B67 BF5237D0328E4331,http://www.knreise.no/img/riksantikvaren/T248_03_0301.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ukjent,Ukjent dato
"Nykirkealmenningen 13, midterste bygningen (Bergen)",Riksantikvaren,Bergen,"Bolig for Jonas Rein, Eidsvollsmann Nykirken i bakgrunnen.",T248_03_0854.jpg,URN:NBN:no-RAKV_arkiv_2B58F3274D564CA0 840176827708C20E,http://www.knreise.no/img/riksantikvaren/T248_03_0854.jpg,,,http://creativecommons.org/licenses/by/4.0/,Arve Kjersheim © Riksantikvaren,Ukjent dato
Telegrafbygningen (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0859.jpg,URN:NBN:no-RAKV_arkiv_A1E929EA0ADB4A4D 807761F99B68A6EC,http://www.knreise.no/img/riksantikvaren/T248_03_0859.jpg,,,http://creativecommons.org/licenses/by/4.0/,Arve Kjersheim © Riksantikvaren,8/11/2013
Korskirken (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0951.jpg,URN:NBN:no-RAKV_arkiv_2237F02CADCD4B4D AEEB3D5C6FBDC917,http://www.knreise.no/img/riksantikvaren/T248_03_0951.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ingeborg Magerøy,9/3/2015
Korskirken (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0952.jpg,URN:NBN:no-RAKV_arkiv_3F288FFAD2CC4DEE BD28A1ED0EA0D0C4,http://www.knreise.no/img/riksantikvaren/T248_03_0952.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ingeborg Magerøy,9/3/2015
"Grand hotell Terminus, Grand hotel Terminus, Terminus (Zander Kaasgate 6, Bergen)",Riksantikvaren,Bergen,Forhage,T248_03_0978.jpg,URN:NBN:no-RAKV_arkiv_D9B832FDF0CE45DC B596CD1D836F66A6,http://www.knreise.no/img/riksantikvaren/T248_03_0978.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ingrid Melgård,6/25/2009
Lønningen gård (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0980.jpg,URN:NBN:no-RAKV_arkiv_280C62941B91461D B41F85F5D1633483,http://www.knreise.no/img/riksantikvaren/T248_03_0980.jpg,,,http://creativecommons.org/licenses/by/4.0/,Leif Anker,4/7/2011
Lønningen gård (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0981.jpg,URN:NBN:no-RAKV_arkiv_C455F1FD57A44DDB 94E5C2795FE363E9,http://www.knreise.no/img/riksantikvaren/T248_03_0981.jpg,,,http://creativecommons.org/licenses/by/4.0/,Leif Anker,4/7/2011
"Grand hotell Terminus, Grand hotel Terminus, Terminus (Zander Kaasgate 6, Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0982.jpg,URN:NBN:no-RAKV_arkiv_87DDBEC12A2D4BC3 9CADEE5EF10D47A9,http://www.knreise.no/img/riksantikvaren/T248_03_0982.jpg,,,http://creativecommons.org/licenses/by/4.0/,Ingrid Melgård,6/25/2009
Lønningen gård (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0983.jpg,URN:NBN:no-RAKV_arkiv_9DA470C8F91A4616 A832E1088D4ABB7B,http://www.knreise.no/img/riksantikvaren/T248_03_0983.jpg,,,http://creativecommons.org/licenses/by/4.0/,Leif Anker,4/7/2011
Lønningen gård (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0984.jpg,URN:NBN:no-RAKV_arkiv_99B9ED4C12C94F4B 981C7D77432E2051,http://www.knreise.no/img/riksantikvaren/T248_03_0984.jpg,,,http://creativecommons.org/licenses/by/4.0/,Leif Anker,4/7/2011
Bergen jernbanestasjon (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0995.jpg,URN:NBN:no-RAKV_arkiv_450C1DBD76A14D6A B3BFF8E99504E32A,http://www.knreise.no/img/riksantikvaren/T248_03_0995.jpg,,,http://creativecommons.org/licenses/by/4.0/,Lene Buskoven,8/28/2014
Håkonshallen (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0996.jpg,URN:NBN:no-RAKV_arkiv_850FE6970B8145BA AC3AAF10EF8754D7,http://www.knreise.no/img/riksantikvaren/T248_03_0996.jpg,,,http://creativecommons.org/licenses/by/4.0/,Lene Buskoven,8/27/2014
Håkonshallen (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0997.jpg,URN:NBN:no-RAKV_arkiv_3D4DC254FFD84FFC 9DE281962C824F63,http://www.knreise.no/img/riksantikvaren/T248_03_0997.jpg,,,http://creativecommons.org/licenses/by/4.0/,Lene Buskoven,2014-08-27 03-52-43
Håkonshallen (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0998.jpg,URN:NBN:no-RAKV_arkiv_5EC4AB55682E4974 930B7DB3CA9736B4,http://www.knreise.no/img/riksantikvaren/T248_03_0998.jpg,,,http://creativecommons.org/licenses/by/4.0/,Lene Buskoven,2014-08-27 03-58-37
Håkonshallen (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_0999.jpg,URN:NBN:no-RAKV_arkiv_E6656F41D9624962 9E0C7B22CBA47E14,http://www.knreise.no/img/riksantikvaren/T248_03_0999.jpg,,,http://creativecommons.org/licenses/by/4.0/,Lene Buskoven,8/27/2014
"Skur 11, Bryggen (Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_1000.jpg,URN:NBN:no-RAKV_arkiv_144B90EFB2D94214 92ED6A93A9EFF7A0,http://www.knreise.no/img/riksantikvaren/T248_03_1000.jpg,,,http://creativecommons.org/licenses/by/4.0/,Lene Buskoven,8/28/2014
"Skur 11, Bryggen (Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_1001.jpg,URN:NBN:no-RAKV_arkiv_3FEA924F072E4013 B167EF68337DD43A,http://www.knreise.no/img/riksantikvaren/T248_03_1001.jpg,,,http://creativecommons.org/licenses/by/4.0/,Lene Buskoven,2014-08-28 03-54-40
"Skur 11, Bryggen (Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T248_03_1002.jpg,URN:NBN:no-RAKV_arkiv_57612C4AA4EC406F 84FEA6EEC52BEFED,http://www.knreise.no/img/riksantikvaren/T248_03_1002.jpg,,,http://creativecommons.org/licenses/by/4.0/,Lene Buskoven,2014-08-28 04-00-12
"Fantoft stavkirke, Fortun stavkirke (Bergen)",Riksantikvaren,Bergen,Beskrivelse mangler,T260_01_0006.jpg,URN:NBN:no-RAKV_arkiv_CDFDAC93ABC74696 8206EA27881B08AB,http://www.knreise.no/img/riksantikvaren/T260_01_0006.jpg,,,http://creativecommons.org/licenses/by/4.0/,Axel Lindahl,Ukjent dato
Fyllingsdalen kirke (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T260_01_0011.jpg,URN:NBN:no-RAKV_arkiv_2CBE646E5869493A BE8057E64E39999D,http://www.knreise.no/img/riksantikvaren/T260_01_0011.jpg,,,http://creativecommons.org/licenses/by/4.0/,Oddbjørn Sørmoen,5/1/2004
Slettebakken kirke (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T260_01_0050.jpg,URN:NBN:no-RAKV_arkiv_4FA597DA7F3B4E6E 9705F4242C9CA92B,http://www.knreise.no/img/riksantikvaren/T260_01_0050.jpg,,,http://creativecommons.org/licenses/by/4.0/,Oddbjørn Sørmoen,5/1/2004
Slettebakken kirke (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T260_01_0051.jpg,URN:NBN:no-RAKV_arkiv_836FD4585D5C47CC BBC6FBC3DA9CC11C,http://www.knreise.no/img/riksantikvaren/T260_01_0051.jpg,,,http://creativecommons.org/licenses/by/4.0/,Oddbjørn Sørmoen,5/1/2004
Slettebakken kirke (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T260_01_0052.jpg,URN:NBN:no-RAKV_arkiv_F2E9A394407B452C 84072F3D7B92B25D,http://www.knreise.no/img/riksantikvaren/T260_01_0052.jpg,,,http://creativecommons.org/licenses/by/4.0/,Oddbjørn Sørmoen,5/1/2004
Slettebakken kirke (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T260_01_0053.jpg,URN:NBN:no-RAKV_arkiv_8BAC0355F80645C6 82D349250026E65B,http://www.knreise.no/img/riksantikvaren/T260_01_0053.jpg,,,http://creativecommons.org/licenses/by/4.0/,Oddbjørn Sørmoen,5/1/2004
Slettebakken kirke (Bergen),Riksantikvaren,Bergen,Beskrivelse mangler,T260_01_0054.jpg,URN:NBN:no-RAKV_arkiv_C80A700002EA4648 A018505598CFC1D6,http://www.knreise.no/img/riksantikvaren/T260_01_0054.jpg,,,http://creativecommons.org/licenses/by/4.0/,Oddbjørn Sørmoen,5/1/2004
